id_resid,count,alive,fetal,no_fetal,cod_dpto,deaths,mpio_name,year,Total,fetal_percapita,no_fetal_percapita,alive_percapita,deaths_percapita,prob_alive,prob_fetal,prob_no_fetal
13042,96,83,8,5,13,13,ARENAL,2008,7506,0.10658140154543032,0.06661337596589395,1.1057820410338397,0.17319477751132428,0.8645833333333334,0.08333333333333333,0.052083333333333336
13052,946,919,7,20,13,27,ARJONA,2008,61679,0.011349081535044343,0.03242594724298384,1.4899722758151073,0.04377502877802818,0.9714587737843552,0.007399577167019027,0.021141649048625793
13062,69,67,0,2,13,2,ARROYOHONDO,2008,8749,0.0,0.022859755400617212,0.7658018059206767,0.022859755400617212,0.9710144927536232,0.0,0.028985507246376812
13074,189,181,6,2,13,8,BARRANCO DE LOBA,2008,15483,0.03875217981011432,0.012917393270038106,1.1690240909384486,0.05166957308015242,0.9576719576719577,0.031746031746031744,0.010582010582010581
13140,370,362,1,7,13,8,CALAMAR,2008,21354,0.004682963379226374,0.032780743654584624,1.6952327432799474,0.037463707033810995,0.9783783783783784,0.002702702702702703,0.01891891891891892
13160,136,133,0,3,13,3,CANTAGALLO,2008,7977,0.0,0.037608123354644606,1.6672934687225773,0.037608123354644606,0.9779411764705882,0.0,0.022058823529411766
13188,171,163,3,5,13,8,CICUCO,2008,11140,0.026929982046678635,0.04488330341113106,1.4631956912028725,0.0718132854578097,0.9532163742690059,0.017543859649122806,0.029239766081871343
13212,187,182,0,5,13,5,CÓRDOBA,2008,13786,0.0,0.03626867836936022,1.320179892644712,0.03626867836936022,0.9732620320855615,0.0,0.026737967914438502
13222,173,166,2,5,13,7,CLEMENCIA,2008,11290,0.01771479185119575,0.04428697962798937,1.4703277236492471,0.06200177147918512,0.9595375722543352,0.011560693641618497,0.028901734104046242
13244,1125,1093,14,18,13,32,EL CARMEN DE BOLÍVAR,2008,67173,0.020841707233561102,0.026796480728864275,1.627141857591592,0.04763818796242538,0.9715555555555555,0.012444444444444444,0.016
13248,73,72,1,0,13,1,EL GUAMO,2008,8072,0.012388503468780971,0.0,0.8919722497522299,0.012388503468780971,0.9863013698630136,0.0136986301369863,0.0
13268,140,135,2,3,13,5,EL PEÑÓN,2008,8020,0.02493765586034913,0.03740648379052369,1.6832917705735662,0.06234413965087282,0.9642857142857143,0.014285714285714285,0.02142857142857143
13300,121,114,5,2,13,7,HATILLO DE LOBA,2008,11535,0.043346337234503686,0.017338534893801473,0.988296488946684,0.06068487212830516,0.9421487603305785,0.04132231404958678,0.01652892561983471
13430,1983,1924,26,33,13,59,MAGANGUÉ,2008,123288,0.021088832652001815,0.02676659528907923,1.5605736162481345,0.047855427941081045,0.9702471003530005,0.013111447302067574,0.01664145234493192
13433,325,316,2,7,13,9,MAHATES,2008,23580,0.008481764206955046,0.029686174724342665,1.3401187446988974,0.03816793893129771,0.9723076923076923,0.006153846153846154,0.021538461538461538
13440,120,119,1,0,13,1,MARGARITA,2008,9686,0.010324179227751393,0.0,1.228577328102416,0.010324179227751393,0.9916666666666667,0.008333333333333333,0.0
13442,846,825,12,9,13,21,MARÍA LA BAJA,2008,46337,0.02589723115436908,0.01942292336577681,1.7804346418628743,0.045320154520145886,0.975177304964539,0.014184397163120567,0.010638297872340425
13458,82,78,1,3,13,4,MONTECRISTO,2008,10152,0.009850275807722617,0.02955082742316785,0.7683215130023641,0.039401103230890466,0.9512195121951219,0.012195121951219513,0.036585365853658534
13468,618,605,7,6,13,13,MOMPÓS,2008,42070,0.016638935108153077,0.014261944378416925,1.4380793914903731,0.030900879486570002,0.9789644012944984,0.011326860841423949,0.009708737864077669
13473,213,200,6,7,13,13,MORALES,2008,17200,0.03488372093023256,0.040697674418604654,1.1627906976744187,0.0755813953488372,0.9389671361502347,0.028169014084507043,0.03286384976525822
13490,6,4,1,1,13,2,NOROSÍ,2008,3875,0.025806451612903226,0.025806451612903226,0.1032258064516129,0.05161290322580645,0.6666666666666666,0.16666666666666666,0.16666666666666666
13549,224,216,4,4,13,8,PINILLOS,2008,23297,0.017169592651414343,0.017169592651414343,0.9271580031763746,0.03433918530282869,0.9642857142857143,0.017857142857142856,0.017857142857142856
13580,52,50,0,2,13,2,REGIDOR,2008,4578,0.0,0.043687199650502405,1.09217999126256,0.043687199650502405,0.9615384615384616,0.0,0.038461538461538464
13600,151,144,6,1,13,7,RÍO VIEJO,2008,12948,0.04633920296570899,0.007723200494284831,1.1121408711770158,0.05406240345999382,0.9536423841059603,0.039735099337748346,0.006622516556291391
13620,63,61,0,2,13,2,SAN CRISTÓBAL,2008,6573,0.0,0.030427506465845123,0.9280389472082763,0.030427506465845123,0.9682539682539683,0.0,0.031746031746031744
13647,164,159,3,2,13,5,SAN ESTANISLAO,2008,15965,0.018791105543376135,0.01252740369558409,0.9959285937989352,0.03131850923896023,0.9695121951219512,0.018292682926829267,0.012195121951219513
13650,140,136,1,3,13,4,SAN FERNANDO,2008,12719,0.007862253321802029,0.023586759965406084,1.0692664517650758,0.031449013287208116,0.9714285714285714,0.007142857142857143,0.02142857142857143
13654,315,312,1,2,13,3,SAN JACINTO,2008,22368,0.004470672389127325,0.00894134477825465,1.3948497854077253,0.013412017167381975,0.9904761904761905,0.0031746031746031746,0.006349206349206349
13655,111,106,1,4,13,5,SAN JACINTO DEL CAUCA,2008,7941,0.012592872434202242,0.050371489736808966,1.3348444780254376,0.0629643621710112,0.954954954954955,0.009009009009009009,0.036036036036036036
13657,390,386,2,2,13,4,SAN JUAN NEPOMUCENO,2008,33897,0.005900227158745611,0.005900227158745611,1.138743841637903,0.011800454317491223,0.9897435897435898,0.005128205128205128,0.005128205128205128
13667,226,220,2,4,13,6,SAN MARTÍN DE LOBA,2008,14623,0.013677084045681461,0.027354168091362922,1.5044792450249607,0.04103125213704438,0.9734513274336283,0.008849557522123894,0.017699115044247787
13670,509,496,3,10,13,13,SAN PABLO,2008,25268,0.011872724394491056,0.03957574798163685,1.9629570998891879,0.05144847237612791,0.9744597249508841,0.005893909626719057,0.019646365422396856
13673,200,197,2,1,13,3,SANTA CATALINA,2008,12284,0.0162813415825464,0.0081406707912732,1.6037121458808206,0.024422012373819604,0.985,0.01,0.005
13683,323,311,7,5,13,12,SANTA ROSA,2008,19774,0.03540002022858299,0.025285728734702133,1.5727723272984728,0.06068574896328512,0.9628482972136223,0.021671826625386997,0.015479876160990712
13688,512,507,1,4,13,5,SANTA ROSA DEL SUR,2008,27542,0.003630818386464309,0.014523273545857236,1.8408249219374047,0.018154091932321544,0.990234375,0.001953125,0.0078125
13744,301,292,5,4,13,9,SIMITÍ,2008,18188,0.027490653177919506,0.021992522542335607,1.6054541455904991,0.04948317572025511,0.9700996677740864,0.016611295681063124,0.013289036544850499
13760,82,81,1,0,13,1,SOPLAVIENTO,2008,9695,0.010314595152140279,0.0,0.8354822073233625,0.010314595152140279,0.9878048780487805,0.012195121951219513,0.0
13780,222,217,2,3,13,5,TALAIGUA NUEVO,2008,11743,0.017031422975389593,0.02554713446308439,1.847909392829771,0.04257855743847398,0.9774774774774775,0.009009009009009009,0.013513513513513514
13810,211,203,5,3,13,8,TIQUISIO,2008,19198,0.026044379622877385,0.01562662777372643,1.0574018126888218,0.041671007396603815,0.9620853080568721,0.023696682464454975,0.014218009478672985
13836,973,962,4,7,13,11,TURBACO,2008,65642,0.006093659547241096,0.010663904207671918,1.4655251211114835,0.016757563754913014,0.9886947584789312,0.0041109969167523125,0.007194244604316547
13838,157,152,2,3,13,5,TURBANÁ,2008,13048,0.015328019619865114,0.02299202942979767,1.1649294911097485,0.03832004904966278,0.9681528662420382,0.012738853503184714,0.01910828025477707
13873,362,353,2,7,13,9,VILLANUEVA,2008,19459,0.010278020453260702,0.035973071586412456,1.814070610000514,0.04625109203967316,0.9751381215469613,0.0055248618784530384,0.019337016574585635
13894,189,188,0,1,13,1,ZAMBRANO,2008,10432,0.0,0.009585889570552147,1.8021472392638036,0.009585889570552147,0.9947089947089947,0.0,0.005291005291005291
15001,3068,2975,41,52,15,93,TUNJA,2008,159562,0.025695340995976486,0.032589212970506765,1.8644790112934158,0.05828455396648325,0.9696870925684485,0.013363754889178618,0.01694915254237288
15022,22,20,2,0,15,2,ALMEIDA,2008,2193,0.09119927040583675,0.0,0.9119927040583675,0.09119927040583675,0.9090909090909091,0.09090909090909091,0.0
15047,314,303,4,7,15,11,AQUITANIA,2008,17105,0.0233849751534639,0.04092370651856182,1.7714118678748905,0.06430868167202572,0.964968152866242,0.012738853503184714,0.022292993630573247
15051,85,84,0,1,15,1,ARCABUCO,2008,5372,0.0,0.018615040953090096,1.5636634400595681,0.018615040953090096,0.9882352941176471,0.0,0.011764705882352941
15087,151,149,1,1,15,2,BELÉN,2008,8745,0.011435105774728416,0.011435105774728416,1.703830760434534,0.022870211549456832,0.9867549668874173,0.006622516556291391,0.006622516556291391
15090,22,21,0,1,15,1,BERBEO,2008,1895,0.0,0.052770448548812667,1.108179419525066,0.052770448548812667,0.9545454545454546,0.0,0.045454545454545456
15092,32,32,0,0,15,0,BETÉITIVA,2008,2463,0.0,0.0,1.2992285830288266,0.0,1.0,0.0,0.0
15097,50,50,0,0,15,0,BOAVITA,2008,6641,0.0,0.0,0.7528986598403855,0.0,1.0,0.0,0.0
15104,99,98,0,1,15,1,BOYACÁ,2008,5096,0.0,0.019623233908948195,1.9230769230769231,0.019623233908948195,0.98989898989899,0.0,0.010101010101010102
15106,42,42,0,0,15,0,BRICEÑO,2008,2756,0.0,0.0,1.5239477503628447,0.0,1.0,0.0,0.0
15109,65,64,1,0,15,1,BUENAVISTA,2008,5886,0.016989466530750934,0.0,1.0873258579680598,0.016989466530750934,0.9846153846153847,0.015384615384615385,0.0
15114,8,8,0,0,15,0,BUSBANZÁ,2008,911,0.0,0.0,0.8781558726673985,0.0,1.0,0.0,0.0
15131,51,51,0,0,15,0,CALDAS,2008,3933,0.0,0.0,1.2967200610221206,0.0,1.0,0.0,0.0
15135,31,31,0,0,15,0,CAMPOHERMOSO,2008,4035,0.0,0.0,0.7682775712515489,0.0,1.0,0.0,0.0
15162,55,52,3,0,15,3,CERINZA,2008,4354,0.06890215893431327,0.0,1.1943040881947635,0.06890215893431327,0.9454545454545454,0.05454545454545454,0.0
15172,42,39,2,1,15,3,CHINAVITA,2008,3737,0.05351886540005352,0.02675943270002676,1.0436178753010437,0.08027829810008028,0.9285714285714286,0.047619047619047616,0.023809523809523808
15176,1040,1023,7,10,15,17,CHIQUINQUIRÁ,2008,56467,0.012396621035294951,0.01770945862184993,1.8116776170152478,0.03010607965714488,0.9836538461538461,0.006730769230769231,0.009615384615384616
15180,65,64,0,1,15,1,CHISCAS,2008,5321,0.0,0.018793459875963165,1.2027814320616426,0.018793459875963165,0.9846153846153847,0.0,0.015384615384615385
15183,121,116,0,5,15,5,CHITA,2008,10664,0.0,0.04688672168042011,1.0877719429857464,0.04688672168042011,0.9586776859504132,0.0,0.04132231404958678
15185,88,88,0,0,15,0,CHITARAQUE,2008,6514,0.0,0.0,1.3509364445809027,0.0,1.0,0.0,0.0
15187,46,45,0,1,15,1,CHIVATÁ,2008,4469,0.0,0.022376370552696354,1.006936674871336,0.022376370552696354,0.9782608695652174,0.0,0.021739130434782608
15189,80,80,0,0,15,0,CIÉNEGA,2008,5262,0.0,0.0,1.5203344735841886,0.0,1.0,0.0,0.0
15204,171,163,2,6,15,8,CÓMBITA,2008,13130,0.015232292460015232,0.0456968773800457,1.2414318354912415,0.06092916984006093,0.9532163742690059,0.011695906432748537,0.03508771929824561
15212,52,52,0,0,15,0,COPER,2008,4176,0.0,0.0,1.2452107279693487,0.0,1.0,0.0,0.0
15215,32,32,0,0,15,0,CORRALES,2008,2547,0.0,0.0,1.2563800549666273,0.0,1.0,0.0,0.0
15218,36,35,1,0,15,1,COVARACHÍA,2008,3235,0.030911901081916538,0.0,1.0819165378670788,0.030911901081916538,0.9722222222222222,0.027777777777777776,0.0
15223,134,124,6,4,15,10,CUBARÁ,2008,6693,0.08964589870013447,0.05976393246675631,1.8526819064694457,0.14940983116689077,0.9253731343283582,0.04477611940298507,0.029850746268656716
15224,97,97,0,0,15,0,CUCAITA,2008,4291,0.0,0.0,2.2605453274295035,0.0,1.0,0.0,0.0
15226,28,28,0,0,15,0,CUÍTIVA,2008,1997,0.0,0.0,1.4021031547320981,0.0,1.0,0.0,0.0
15232,92,88,1,3,15,4,CHÍQUIZA,2008,5196,0.01924557351809084,0.057736720554272515,1.6936104695919938,0.07698229407236336,0.9565217391304348,0.010869565217391304,0.03260869565217391
15236,24,23,1,0,15,1,CHIVOR,2008,2300,0.043478260869565216,0.0,1.0,0.043478260869565216,0.9583333333333334,0.041666666666666664,0.0
15238,1931,1889,25,17,15,42,DUITAMA,2008,113488,0.022028760750035247,0.014979557310023968,1.664493162272663,0.03700831806005921,0.9782496116002072,0.01294665976178146,0.008803728638011392
15244,96,93,2,1,15,3,EL COCUY,2008,5527,0.03618599601954044,0.01809299800977022,1.6826488149086303,0.054278994029310655,0.96875,0.020833333333333332,0.010416666666666666
15248,28,28,0,0,15,0,EL ESPINO,2008,4026,0.0,0.0,0.6954793840039741,0.0,1.0,0.0,0.0
15272,84,83,1,0,15,1,FIRAVITOBA,2008,6516,0.015346838551258441,0.0,1.2737875997544506,0.015346838551258441,0.9880952380952381,0.011904761904761904,0.0
15276,43,42,1,0,15,1,FLORESTA,2008,3953,0.02529724260055654,0.0,1.0624841892233747,0.02529724260055654,0.9767441860465116,0.023255813953488372,0.0
15293,42,42,0,0,15,0,GACHANTIVÁ,2008,3063,0.0,0.0,1.3712047012732616,0.0,1.0,0.0,0.0
15296,100,98,1,1,15,2,GÁMEZA,2008,5010,0.01996007984031936,0.01996007984031936,1.9560878243512974,0.03992015968063872,0.98,0.01,0.01
15299,254,238,11,5,15,16,GARAGOA,2008,18671,0.05891489475657437,0.026779497616624712,1.2747040865513364,0.08569439237319908,0.937007874015748,0.04330708661417323,0.01968503937007874
15317,26,23,3,0,15,3,GUACAMAYAS,2008,2086,0.14381591562799617,0.0,1.102588686481304,0.14381591562799617,0.8846153846153846,0.11538461538461539,0.0
15322,153,143,8,2,15,10,GUATEQUE,2008,10314,0.07756447547023464,0.01939111886755866,1.386464999030444,0.09695559433779329,0.934640522875817,0.05228758169934641,0.013071895424836602
15325,46,45,1,0,15,1,GUAYATÁ,2008,6154,0.016249593760155997,0.0,0.7312317192070198,0.016249593760155997,0.9782608695652174,0.021739130434782608,0.0
15332,69,65,1,3,15,4,GÜICÁN DE LA SIERRA,2008,4809,0.020794343938448742,0.06238303181534623,1.3516323559991683,0.08317737575379497,0.9420289855072463,0.014492753623188406,0.043478260869565216
15362,28,25,0,3,15,3,IZA,2008,1822,0.0,0.16465422612513722,1.37211855104281,0.16465422612513722,0.8928571428571429,0.0,0.10714285714285714
15367,89,88,0,1,15,1,JENESANO,2008,7486,0.0,0.013358268768367619,1.1755276516163504,0.013358268768367619,0.9887640449438202,0.0,0.011235955056179775
15368,63,59,2,2,15,4,JERICÓ,2008,4840,0.04132231404958678,0.04132231404958678,1.21900826446281,0.08264462809917356,0.9365079365079365,0.031746031746031744,0.031746031746031744
15377,49,48,0,1,15,1,LABRANZAGRANDE,2008,5391,0.0,0.01854943424225561,0.8903728436282693,0.01854943424225561,0.9795918367346939,0.0,0.02040816326530612
15380,28,25,2,1,15,3,LA CAPILLA,2008,3156,0.06337135614702155,0.031685678073510776,0.7921419518377694,0.09505703422053231,0.8928571428571429,0.07142857142857142,0.03571428571428571
15401,15,15,0,0,15,0,LA VICTORIA,2008,1689,0.0,0.0,0.8880994671403197,0.0,1.0,0.0,0.0
15403,50,49,0,1,15,1,LA UVITA,2008,3502,0.0,0.028555111364934323,1.3992004568817817,0.028555111364934323,0.98,0.0,0.02
15407,212,206,2,4,15,6,VILLA DE LEYVA,2008,10250,0.01951219512195122,0.03902439024390244,2.0097560975609756,0.05853658536585366,0.9716981132075472,0.009433962264150943,0.018867924528301886
15425,53,48,4,1,15,5,MACANAL,2008,4763,0.08398068444257821,0.020995171110644553,1.0077682133109385,0.10497585555322275,0.9056603773584906,0.07547169811320754,0.018867924528301886
15442,90,88,0,2,15,2,MARIPÍ,2008,7839,0.0,0.025513458349279244,1.1225921673682868,0.025513458349279244,0.9777777777777777,0.0,0.022222222222222223
15455,144,142,1,1,15,2,MIRAFLORES,2008,9765,0.010240655401945725,0.010240655401945725,1.454173067076293,0.02048131080389145,0.9861111111111112,0.006944444444444444,0.006944444444444444
15464,85,83,0,2,15,2,MONGUA,2008,5281,0.0,0.03787161522438932,1.5716720318121569,0.03787161522438932,0.9764705882352941,0.0,0.023529411764705882
15466,80,77,2,1,15,3,MONGUÍ,2008,4988,0.040096230954290296,0.020048115477145148,1.5437048917401763,0.060144346431435444,0.9625,0.025,0.0125
15469,359,347,4,8,15,12,MONIQUIRÁ,2008,22306,0.017932394871335067,0.035864789742670135,1.555635255088317,0.0537971846140052,0.9665738161559888,0.011142061281337047,0.022284122562674095
15476,94,90,2,2,15,4,MOTAVITA,2008,6013,0.03326126725428239,0.03326126725428239,1.4967570264427075,0.06652253450856478,0.9574468085106383,0.02127659574468085,0.02127659574468085
15480,181,175,4,2,15,6,MUZO,2008,10202,0.03920799843168006,0.01960399921584003,1.7153499313860028,0.05881199764752009,0.9668508287292817,0.022099447513812154,0.011049723756906077
15491,210,204,2,4,15,6,NOBSA,2008,15451,0.012944146009966993,0.025888292019933985,1.3203028930166332,0.038832438029900974,0.9714285714285714,0.009523809523809525,0.01904761904761905
15494,88,84,2,2,15,4,NUEVO COLÓN,2008,5903,0.0338810774182619,0.0338810774182619,1.4230052515669998,0.0677621548365238,0.9545454545454546,0.022727272727272728,0.022727272727272728
15500,39,38,1,0,15,1,OICATÁ,2008,2856,0.0350140056022409,0.0,1.330532212885154,0.0350140056022409,0.9743589743589743,0.02564102564102564,0.0
15507,152,145,2,5,15,7,OTANCHE,2008,10651,0.018777579569993427,0.04694394892498357,1.3613745188245234,0.06572152849497699,0.9539473684210527,0.013157894736842105,0.03289473684210526
15511,40,38,2,0,15,2,PACHAVITA,2008,3007,0.06651147322913202,0.0,1.2637179913535084,0.06651147322913202,0.95,0.05,0.0
15514,34,34,0,0,15,0,PÁEZ,2008,3440,0.0,0.0,0.9883720930232558,0.0,1.0,0.0,0.0
15516,480,473,0,7,15,7,PAIPA,2008,28416,0.0,0.02463400900900901,1.6645551801801801,0.02463400900900901,0.9854166666666667,0.0,0.014583333333333334
15518,36,35,1,0,15,1,PAJARITO,2008,2552,0.03918495297805643,0.0,1.371473354231975,0.03918495297805643,0.9722222222222222,0.027777777777777776,0.0
15522,23,19,3,1,15,4,PANQUEBA,2008,1898,0.15806111696522657,0.05268703898840885,1.0010537407797682,0.2107481559536354,0.8260869565217391,0.13043478260869565,0.043478260869565216
15531,104,100,4,0,15,4,PAUNA,2008,10460,0.03824091778202677,0.0,0.9560229445506692,0.03824091778202677,0.9615384615384616,0.038461538461538464,0.0
15533,17,16,0,1,15,1,PAYA,2008,2875,0.0,0.034782608695652174,0.5565217391304348,0.034782608695652174,0.9411764705882353,0.0,0.058823529411764705
15537,82,79,2,1,15,3,PAZ DE RÍO,2008,5239,0.03817522427944264,0.01908761213972132,1.5079213590379843,0.057262836419163965,0.9634146341463414,0.024390243902439025,0.012195121951219513
